Rn,seasonType,leagueId,eventId,date,venueId,attendance,homeTeamId,awayTeamId,homeTeamWinner,awayTeamWinner,homeTeamScore,awayTeamScore,homeTeamShootoutScore,awayTeamShootoutScore,statusId,updateTime
177,12328,770,692780,2024-05-16 00:30:00,7996,18722,17362,187,False,False,2,2,0,0,28,2024-05-18 02:32:02
178,12328,770,692781,2024-05-16 00:30:00,9418,22423,21812,18966,False,True,0,2,0,0,28,2024-05-24 02:23:38
179,12328,770,692782,2024-05-16 01:30:00,2731,11190,184,9727,True,False,1,0,0,0,28,2024-05-18 02:32:04
180,12328,770,692783,2024-05-16 01:30:00,4062,19268,4771,9726,True,False,2,0,0,0,28,2024-05-30 02:14:40
181,12328,770,692784,2024-05-16 02:30:00,4383,19113,9723,191,True,False,4,2,0,0,28,2024-05-24 02:23:41
182,12328,770,692785,2024-05-18 17:45:00,8993,28377,18986,18418,False,False,1,1,0,0,28,2024-05-19 18:40:39
183,12328,770,692787,2024-05-18 23:30:00,5146,30731,17606,190,True,False,2,1,0,0,28,2024-05-19 02:33:53
184,12328,770,692788,2024-05-18 23:30:00,4792,28261,7318,9720,True,False,5,1,0,0,28,2024-05-19 18:40:42
185,12328,770,692789,2024-05-18 23:30:00,4418,29099,21300,187,False,False,0,0,0,0,28,2024-05-19 18:40:40
186,12328,770,692790,2024-05-18 23:30:00,3879,34947,189,10739,False,True,0,3,0,0,28,2024-05-19 02:33:52
187,12328,770,692791,2024-05-18 23:30:00,8674,25513,18267,21812,True,False,3,1,0,0,28,2024-05-19 02:33:52
188,12328,770,692786,2024-05-19 00:05:00,8330,21318,20232,193,True,False,1,0,0,0,28,2024-05-19 18:40:43
189,12328,770,692792,2024-05-19 00:30:00,4791,19284,6077,185,False,False,1,1,0,0,28,2024-05-19 18:40:44
190,12328,770,692793,2024-05-19 00:30:00,1452,23319,182,183,False,True,1,3,0,0,28,2024-05-21 02:27:35
191,12328,770,692794,2024-05-19 00:30:00,8673,20738,20906,186,True,False,3,2,0,0,28,2024-05-19 18:40:43
192,12328,770,692795,2024-05-19 00:30:00,7996,19735,17362,9723,True,False,2,1,0,0,28,2024-05-19 18:40:45
193,12328,770,692796,2024-05-19 01:30:00,4062,20213,4771,184,True,False,5,3,0,0,28,2024-05-24 02:26:03
194,12328,770,692797,2024-05-19 02:30:00,4485,30102,9726,9727,False,False,1,1,0,0,28,2024-05-19 18:40:47
195,12328,770,692798,2024-05-19 02:30:00,6072,14172,191,12011,False,True,0,1,0,0,28,2024-05-19 18:40:46
196,12328,770,692800,2024-05-25 23:30:00,6971,21726,12011,183,False,True,0,2,0,0,28,2024-05-26 02:31:08
197,12328,770,692801,2024-05-25 23:30:00,4792,27941,7318,18267,False,True,3,4,0,0,28,2024-05-27 02:27:58
198,12328,770,692802,2024-05-25 23:30:00,7485,43128,18418,18966,False,True,0,1,0,0,28,2024-05-27 02:27:55
199,12328,770,692803,2024-05-25 23:30:00,3278,19619,9720,18986,False,False,0,0,0,0,28,2024-05-27 02:27:55
200,12328,770,692804,2024-05-25 23:30:00,4418,32232,21300,10739,False,False,0,0,0,0,28,2024-05-27 02:27:56
201,12328,770,692805,2024-05-25 23:30:00,7604,19081,193,182,False,False,1,1,0,0,28,2024-05-26 02:31:07
202,12328,770,692806,2024-05-25 23:30:00,3879,25625,189,17606,False,True,0,1,0,0,28,2024-05-26 02:31:08
203,12328,770,692807,2024-05-26 00:30:00,9418,22500,21812,9726,False,True,1,2,0,0,28,2024-05-27 02:27:59
204,12328,770,692808,2024-05-26 00:30:00,4789,19096,185,4771,False,False,3,3,0,0,28,2024-05-27 02:27:59
205,12328,770,692809,2024-05-26 01:30:00,2731,16201,184,17362,False,False,3,3,0,0,28,2024-05-27 02:28:00
206,12328,770,692799,2024-05-26 02:30:00,4370,51035,9727,20232,False,True,1,2,0,0,28,2024-05-27 02:28:02
207,12328,770,692810,2024-05-26 02:30:00,6072,13744,191,20906,False,False,1,1,0,0,28,2024-05-28 02:24:29
208,12328,770,692811,2024-05-26 02:30:00,4383,22848,9723,186,True,False,2,1,0,0,28,2024-05-28 02:24:28
209,12328,770,692812,2024-05-26 02:30:00,1423,21707,187,6077,True,False,2,1,0,0,28,2024-05-27 02:28:01
210,12328,770,692813,2024-05-29 23:30:00,3278,19619,9720,193,True,False,4,2,0,0,28,2024-06-01 02:25:24
211,12328,770,692814,2024-05-29 23:30:00,4653,16516,190,21300,True,False,3,1,0,0,28,2024-06-13 02:10:11
212,12328,770,692815,2024-05-29 23:30:00,8674,25513,18267,18986,False,True,0,2,0,0,28,2024-05-30 02:29:02
213,12328,770,692817,2024-05-29 23:30:00,4061,18535,10739,7318,False,False,0,0,0,0,28,2024-05-31 02:25:24
214,12328,770,692818,2024-05-29 23:30:00,8330,21326,20232,18418,False,True,1,3,0,0,28,2024-05-31 02:25:22
215,12328,770,692819,2024-05-30 00:30:00,1452,11372,182,12011,False,False,1,1,0,0,28,2024-05-31 02:25:25
216,12328,770,692820,2024-05-30 00:30:00,8673,20738,20906,9723,False,True,0,2,0,0,28,2024-05-31 02:25:24
217,12328,770,692821,2024-05-30 00:30:00,4385,17046,186,9727,False,True,1,2,0,0,28,2024-06-01 02:25:29
218,12328,770,692822,2024-05-30 00:30:00,4791,15237,6077,184,True,False,3,1,0,0,28,2024-05-31 02:25:25
219,12328,770,692823,2024-05-30 02:30:00,4485,29244,9726,4771,False,False,1,1,0,0,28,2024-05-31 02:25:27
220,12328,770,692825,2024-05-30 02:30:00,1423,19505,187,185,True,False,3,1,0,0,28,2024-05-31 02:25:27
221,12328,770,692824,2024-05-30 02:45:00,7605,22010,18966,17362,True,False,2,0,0,0,28,2024-05-31 02:25:28
222,12328,770,692826,2024-05-31 23:30:00,4896,20188,17606,191,True,False,5,1,0,0,28,2024-06-03 02:21:29
223,12328,770,692828,2024-06-01 23:30:00,4061,19026,10739,9720,False,False,2,2,0,0,28,2024-06-03 02:21:49
224,12328,770,692830,2024-06-01 23:30:00,4653,18039,190,12011,True,False,1,0,0,0,28,2024-06-13 02:11:02
225,12328,770,692831,2024-06-01 23:30:00,8330,20793,20232,21812,False,False,3,3,0,0,28,2024-06-03 02:21:47
226,12328,770,692832,2024-06-01 23:30:00,7604,19215,193,7318,False,False,2,2,0,0,28,2024-06-03 02:21:47
227,12328,770,692833,2024-06-02 00:30:00,8993,26842,18986,189,False,True,1,2,0,0,28,2024-06-03 02:21:51
228,12328,770,692834,2024-06-02 00:30:00,7996,19738,17362,186,True,False,3,1,0,0,28,2024-06-04 02:18:22
229,12328,770,692835,2024-06-02 00:30:00,1452,25237,182,187,True,False,2,1,0,0,28,2024-06-03 02:21:49
230,12328,770,692836,2024-06-02 01:30:00,4062,21078,4771,20906,True,False,5,1,0,0,28,2024-06-04 02:18:23
231,12328,770,692827,2024-06-02 02:30:00,4370,22979,9727,184,True,False,2,1,0,0,28,2024-06-03 02:21:53
232,12328,770,692837,2024-06-02 02:30:00,4383,21214,9723,6077,False,False,2,2,0,0,28,2024-06-03 02:21:52
233,12328,770,692838,2024-06-02 02:30:00,7605,22105,18966,185,True,False,1,0,0,0,28,2024-06-03 02:21:52
234,12328,770,692839,2024-06-02 20:45:00,7485,61209,18418,21300,False,True,2,3,0,0,28,2024-06-04 02:19:14
235,12328,770,692840,2024-06-08 23:30:00,3879,29288,189,190,True,False,1,0,0,0,28,2024-06-10 02:19:02
236,12328,770,692841,2024-06-09 00:30:00,7996,19759,17362,185,False,False,1,1,0,0,28,2024-06-10 02:19:03
237,12328,770,692842,2024-06-09 00:30:00,4385,18177,186,9726,True,False,2,1,0,0,28,2024-06-10 02:19:03
238,12328,770,692843,2024-06-09 00:30:00,9418,22500,21812,9723,False,False,0,0,0,0,28,2024-06-10 02:19:04
239,12328,770,692844,2024-06-15 00:40:00,4896,20622,17606,183,False,True,2,3,0,0,28,2024-06-17 02:18:55
240,12328,770,692845,2024-06-15 23:30:00,4418,30468,21300,193,True,False,1,0,0,0,28,2024-06-21 02:15:05
241,12328,770,692846,2024-06-15 23:30:00,3278,19619,9720,4771,False,False,0,0,0,0,28,2024-06-17 02:19:09
242,12328,770,692847,2024-06-15 23:30:00,4792,28303,7318,182,False,True,1,4,0,0,28,2024-06-17 02:19:13
243,12328,770,692848,2024-06-15 23:30:00,7485,42630,18418,6077,False,False,2,2,0,0,28,2024-06-17 02:19:09
244,12328,770,692849,2024-06-15 23:30:00,3879,27078,189,9727,True,False,3,2,0,0,28,2024-06-17 02:19:11
245,12328,770,692850,2024-06-15 23:30:00,4653,18039,190,18986,False,False,0,0,0,0,28,2024-06-30 02:11:26
246,12328,770,692851,2024-06-15 23:30:00,6971,22563,12011,18966,False,True,1,3,0,0,28,2024-06-17 02:19:12
247,12328,770,692852,2024-06-15 23:30:00,4061,19513,10739,20232,False,True,1,2,0,0,28,2024-06-21 02:15:08
248,12328,770,692853,2024-06-16 00:30:00,4789,19096,185,21812,True,False,2,0,0,0,28,2024-06-17 02:19:14
249,12328,770,692854,2024-06-16 01:30:00,2731,17433,184,20906,True,False,2,0,0,0,28,2024-06-17 02:19:14
250,12328,770,692855,2024-06-16 02:30:00,1423,22198,187,186,True,False,4,2,0,0,28,2024-06-17 02:19:15
251,12328,770,692856,2024-06-16 02:30:00,6072,14182,191,18267,False,True,2,4,0,0,28,2024-06-17 02:19:16
252,12328,770,692857,2024-06-16 02:30:00,4485,31026,9726,17362,True,False,2,0,0,0,28,2024-06-19 02:14:32
253,12328,770,692859,2024-06-19 23:30:00,4792,23361,7318,18986,False,True,1,2,0,0,28,2024-06-21 02:17:24
254,12328,770,692860,2024-06-19 23:30:00,8330,19939,20232,183,True,False,2,1,0,0,28,2024-06-21 02:17:23
255,12328,770,692861,2024-06-19 23:30:00,7604,15899,193,18418,False,True,0,1,0,0,28,2024-06-21 02:17:23
256,12328,770,692862,2024-06-19 23:30:00,3278,19619,9720,190,False,False,2,2,0,0,28,2024-06-21 02:17:22
257,12328,770,692863,2024-06-19 23:30:00,4418,28301,21300,12011,False,False,2,2,0,0,28,2024-06-21 02:17:22
258,12328,770,692858,2024-06-19 23:45:00,8674,24795,18267,10739,True,False,4,3,0,0,28,2024-06-20 02:16:12
259,12328,770,692864,2024-06-20 00:30:00,4385,16414,186,4771,False,True,3,4,0,0,28,2024-06-25 02:14:22
260,12328,770,692865,2024-06-20 00:30:00,4791,15096,6077,9726,False,False,2,2,0,0,28,2024-06-25 02:14:21
261,12328,770,692866,2024-06-20 00:30:00,4789,19096,185,17362,True,False,5,3,0,0,28,2024-06-21 02:17:26
262,12328,770,692867,2024-06-20 00:30:00,9418,22500,21812,184,False,True,0,3,0,0,28,2024-06-21 02:17:28
263,12328,770,692868,2024-06-20 00:30:00,8673,20738,20906,18966,False,False,1,1,0,0,28,2024-06-21 02:17:25
264,12328,770,692869,2024-06-20 02:30:00,6072,12122,191,9723,False,True,1,2,0,0,28,2024-06-25 02:14:24
265,12328,770,692870,2024-06-20 02:30:00,1423,20043,187,17606,True,False,2,0,0,0,28,2024-06-21 02:17:29
266,12328,770,692871,2024-06-22 23:30:00,8674,25513,18267,189,False,True,1,2,0,0,28,2024-06-24 02:16:09
267,12328,770,692872,2024-06-22 23:30:00,7604,17993,193,6077,False,True,1,4,0,0,28,2024-06-25 02:15:09
268,12328,770,692873,2024-06-22 23:30:00,8689,20818,183,186,True,False,4,0,0,0,28,2024-06-25 02:15:09
269,12328,770,692874,2024-06-22 23:30:00,4061,18762,10739,21300,False,True,0,2,0,0,28,2024-06-24 02:16:11
270,12328,770,692875,2024-06-22 23:30:00,4653,25189,190,7318,True,False,3,0,0,0,28,2024-06-25 02:15:11
271,12328,770,692876,2024-06-22 23:30:00,6971,22038,12011,182,True,False,4,2,0,0,28,2024-06-23 02:18:10
272,12328,770,692877,2024-06-23 00:30:00,8993,29663,18986,17606,True,False,1,0,0,0,28,2024-06-24 02:16:12
273,12328,770,692878,2024-06-23 00:30:00,7996,19746,17362,20906,False,True,0,1,0,0,28,2024-06-24 02:16:11
274,12328,770,692879,2024-06-23 00:30:00,9418,22500,21812,18418,False,False,1,1,0,0,28,2024-06-25 02:15:13
275,12328,770,692880,2024-06-23 01:30:00,2731,15583,184,9720,True,False,4,1,0,0,28,2024-06-25 02:15:14
276,12328,770,692881,2024-06-23 01:30:00,4062,21570,4771,187,False,True,0,1,0,0,28,2024-06-25 02:15:15
277,12328,770,692882,2024-06-23 02:30:00,4383,22471,9723,9727,True,False,2,0,0,0,28,2024-06-25 02:15:16
278,12328,770,692883,2024-06-23 02:30:00,7605,22146,18966,191,True,False,6,2,0,0,28,2024-06-24 02:16:15
279,12328,770,692884,2024-06-23 02:30:00,4485,30093,9726,185,True,False,3,2,0,0,28,2024-06-25 02:15:17
280,12328,770,692885,2024-06-28 23:30:00,4896,21447,17606,12011,True,False,4,2,0,0,28,2024-07-02 02:15:43
281,12328,770,692887,2024-06-29 23:30:00,3879,25004,189,183,False,True,1,5,0,0,28,2024-07-03 02:14:07
282,12328,770,692888,2024-06-29 23:30:00,7485,42568,18418,7318,True,False,2,1,0,0,28,2024-07-02 02:15:59
283,12328,770,692889,2024-06-29 23:30:00,4653,18315,190,193,False,False,2,2,0,0,28,2024-07-02 02:16:01
284,12328,770,692890,2024-06-29 23:30:00,3278,19619,9720,10739,True,False,4,2,0,0,28,2024-07-02 02:15:59
285,12328,770,692891,2024-06-30 00:30:00,8993,30109,18986,20232,False,True,1,2,0,0,28,2024-07-02 02:16:03
286,12328,770,692892,2024-06-30 00:30:00,4385,18722,186,20906,True,False,2,0,0,0,28,2024-07-02 02:16:03
287,12328,770,692893,2024-06-30 00:30:00,4791,15321,6077,21300,True,False,1,0,0,0,28,2024-07-03 02:14:08
288,12328,770,692894,2024-06-30 00:30:00,4789,19096,185,18267,False,True,0,1,0,0,28,2024-07-02 02:16:01
289,12328,770,692886,2024-06-30 02:30:00,4370,24662,9727,21812,True,False,4,3,0,0,28,2024-07-02 02:16:07
290,12328,770,692895,2024-06-30 02:30:00,4383,22227,9723,17362,True,False,3,2,0,0,28,2024-07-02 02:16:05
291,12328,770,692896,2024-06-30 02:30:00,4485,30045,9726,182,True,False,2,1,0,0,28,2024-07-02 02:16:06
292,12328,770,692897,2024-06-30 02:30:00,3869,40844,191,187,False,True,0,3,0,0,28,2024-07-02 02:16:05
293,12328,770,692898,2024-06-30 02:30:00,7605,22019,18966,184,True,False,3,0,0,0,28,2024-07-03 02:14:10
294,12328,770,692900,2024-07-03 23:30:00,4792,23877,7318,12011,False,True,1,2,0,0,28,2024-07-05 02:14:45
295,12328,770,692901,2024-07-03 23:30:00,5146,18209,17606,9720,True,False,2,0,0,0,28,2024-07-04 02:15:58
296,12328,770,692903,2024-07-03 23:30:00,7604,16716,193,18267,False,True,2,3,0,0,28,2024-07-04 02:15:58
297,12328,770,692904,2024-07-03 23:30:00,4418,47218,21300,20232,False,True,1,2,0,0,28,2024-07-05 02:14:43
298,12328,770,692899,2024-07-03 23:45:00,3879,20171,189,18418,True,False,2,1,0,0,28,2024-07-04 02:15:59
299,12328,770,692905,2024-07-04 00:30:00,7996,19684,17362,9727,False,True,1,3,0,0,28,2024-07-05 02:14:46
300,12328,770,692906,2024-07-04 00:30:00,1452,19453,182,10739,True,False,4,3,0,0,28,2024-07-05 02:14:46
301,12328,770,692907,2024-07-04 00:30:00,9418,22500,21812,191,True,False,2,0,0,0,28,2024-07-05 02:14:47
302,12328,770,692902,2024-07-04 00:45:00,8689,20411,183,18986,True,False,2,0,0,0,28,2024-07-06 02:15:15
303,12328,770,692908,2024-07-04 01:30:00,4062,21522,4771,6077,True,False,3,2,0,0,28,2024-07-05 02:14:47
304,12328,770,692909,2024-07-05 00:30:00,4789,19096,185,9723,True,False,3,2,0,0,28,2024-07-06 02:15:27
305,12328,770,692910,2024-07-05 01:30:00,2731,18183,184,186,True,False,2,1,0,0,28,2024-07-06 02:15:28
306,12328,770,692911,2024-07-05 02:40:00,4087,70076,187,18966,False,True,1,2,0,0,28,2024-07-06 02:15:28
307,12328,770,692912,2024-07-06 23:30:00,8689,20547,183,7318,True,False,4,0,0,0,28,2024-07-08 02:14:51
308,12328,770,692913,2024-07-06 23:30:00,3278,19619,9720,9727,False,False,1,1,0,0,28,2024-07-08 02:14:51
309,12328,770,692914,2024-07-06 23:30:00,8674,25513,18267,20232,True,False,6,1,0,0,28,2024-07-07 02:15:48
310,12328,770,692915,2024-07-06 23:30:00,6971,22561,12011,193,True,False,5,0,0,0,28,2024-07-07 02:15:49
311,12328,770,692916,2024-07-06 23:30:00,4061,18915,10739,190,False,False,0,0,0,0,28,2024-07-09 02:13:56
312,12328,770,692918,2024-07-07 01:30:00,4062,20396,4771,18418,True,False,5,2,0,0,28,2024-07-08 02:14:54
313,12328,770,692917,2024-07-07 01:55:00,8673,20738,20906,17606,True,False,2,1,0,0,28,2024-07-08 02:14:54
314,12328,770,692919,2024-07-07 02:30:00,4485,30017,9726,189,True,False,2,0,0,0,28,2024-07-08 02:14:55
315,12328,770,692920,2024-07-08 00:30:00,6072,10104,191,182,True,False,1,0,0,0,28,2024-07-10 02:26:49
316,12328,770,692922,2024-07-08 00:30:00,4385,17457,186,185,True,False,3,2,0,0,28,2024-07-09 02:14:28
317,12328,770,692923,2024-07-08 01:30:00,2731,16331,184,21812,True,False,4,1,0,0,28,2024-07-09 02:14:29
318,12328,770,692924,2024-07-08 02:30:00,4383,20616,9723,18986,True,False,4,1,0,0,28,2024-07-09 02:14:30
319,12328,770,692925,2024-07-08 02:30:00,1423,19302,187,17362,True,False,2,1,0,0,28,2024-07-09 02:14:30
320,12328,770,692926,2024-07-13 23:30:00,4792,25880,7318,10739,True,False,2,1,0,0,28,2024-07-15 05:08:34
321,12328,770,692927,2024-07-13 23:30:00,7604,16803,193,18986,True,False,2,1,0,0,28,2024-07-16 05:08:11
322,12328,770,692928,2024-07-13 23:30:00,3278,19619,9720,18418,True,False,1,0,0,0,28,2024-07-15 05:08:32
323,12328,770,692929,2024-07-13 23:30:00,8674,25513,18267,21300,False,True,1,3,0,0,28,2024-07-16 05:08:11
324,12328,770,692930,2024-07-13 23:30:00,3879,24193,189,12011,False,True,1,3,0,0,28,2024-07-16 05:08:12
325,12328,770,692932,2024-07-14 00:30:00,4789,19096,185,187,True,False,2,0,0,0,28,2024-07-15 05:08:35
326,12328,770,692933,2024-07-14 00:30:00,1452,25179,182,17606,False,False,0,0,0,0,28,2024-07-15 05:08:35
327,12328,770,692934,2024-07-14 00:30:00,8673,20738,20906,9726,False,True,0,1,0,0,28,2024-07-15 05:08:34
328,12328,770,692935,2024-07-14 00:30:00,9418,22500,21812,9727,False,True,1,4,0,0,28,2024-07-16 05:08:14
329,12328,770,692931,2024-07-14 01:27:00,4791,17142,6077,17362,False,False,1,1,0,0,28,2024-07-15 05:08:36
330,12328,770,692936,2024-07-14 01:30:00,2731,15387,184,190,False,False,1,1,0,0,28,2024-07-15 05:08:37
331,12328,770,692938,2024-07-14 02:25:00,4383,23014,9723,4771,True,False,3,0,0,0,28,2024-07-15 05:08:38
332,12328,770,692937,2024-07-14 02:30:00,7605,22127,18966,183,False,True,1,5,0,0,28,2024-07-15 05:08:38
333,12328,770,692939,2024-07-14 02:30:00,6072,12034,191,186,False,True,1,2,0,0,28,2024-07-15 05:08:39
334,12328,770,692940,2024-07-17 23:30:00,4653,15128,190,9720,False,False,2,2,0,0,28,2024-07-19 05:09:39
335,12328,770,692941,2024-07-17 23:30:00,8689,20793,183,21300,False,False,1,1,0,0,28,2024-07-19 05:09:37
336,12328,770,692942,2024-07-17 23:30:00,8674,25513,18267,182,False,True,0,1,0,0,28,2024-07-19 05:09:38
337,12328,770,692943,2024-07-17 23:30:00,7485,42524,18418,17606,False,False,2,2,0,0,28,2024-07-19 05:09:37
338,12328,770,692944,2024-07-17 23:30:00,8330,20120,20232,7318,True,False,3,1,0,0,28,2024-07-19 05:09:38
339,12328,770,692945,2024-07-17 23:30:00,4061,18554,10739,189,True,False,5,1,0,0,28,2024-07-19 05:09:39
340,12328,770,692946,2024-07-18 00:30:00,4789,20500,185,20906,True,False,3,1,0,0,28,2024-10-14 04:44:31
341,12328,770,692947,2024-07-18 00:30:00,8993,29070,18986,12011,False,True,0,3,0,0,28,2024-07-19 05:09:41
342,12328,770,692948,2024-07-18 00:30:00,7996,19742,17362,193,False,True,2,3,0,0,28,2024-07-19 05:09:40
343,12328,770,692949,2024-07-18 02:30:00,4370,23198,9727,186,True,False,2,1,0,0,28,2024-07-19 05:09:43
344,12328,770,692950,2024-07-18 02:30:00,4485,30032,9726,21812,True,False,2,0,0,0,28,2024-07-19 05:09:42
345,12328,770,692951,2024-07-18 02:30:00,6072,12177,191,6077,False,True,0,1,0,0,28,2024-07-19 05:09:42
346,12328,770,692952,2024-07-18 02:30:00,1423,19488,187,184,True,False,3,2,0,0,28,2024-07-20 05:10:50
347,12328,770,692953,2024-07-18 02:45:00,7605,22163,18966,4771,False,False,1,1,0,0,28,2024-07-19 05:09:43
348,12328,770,692955,2024-07-20 23:30:00,3278,19619,9720,7318,False,True,0,1,0,0,28,2024-07-22 10:39:49
349,12328,770,692956,2024-07-20 23:30:00,8330,20318,20232,182,True,False,2,1,0,0,28,2024-07-30 06:37:22
350,12328,770,692957,2024-07-20 23:30:00,7485,42601,18418,183,True,False,2,1,0,0,28,2024-07-22 10:39:48
351,12328,770,692958,2024-07-20 23:30:00,4061,18962,10739,18986,True,False,3,0,0,0,28,2024-07-24 10:39:48
352,12328,770,692959,2024-07-20 23:30:00,6971,22827,12011,17606,False,False,1,1,0,0,28,2024-07-22 10:39:51
353,12328,770,692960,2024-07-20 23:30:00,3879,28260,189,185,False,False,1,1,0,0,28,2024-07-24 10:39:46
354,12328,770,692961,2024-07-20 23:30:00,4653,19828,190,18267,True,False,3,1,0,0,28,2024-07-22 10:39:50
355,12328,770,692962,2024-07-21 00:30:00,7996,19679,17362,191,True,False,2,0,0,0,28,2024-07-22 10:39:52
356,12328,770,692963,2024-07-21 00:30:00,4385,19876,186,21812,False,False,1,1,0,0,28,2024-07-21 10:38:26
357,12328,770,692964,2024-07-21 00:30:00,8673,20738,20906,21300,False,False,2,2,0,0,28,2024-07-22 10:39:52
358,12328,770,692965,2024-07-21 01:30:00,2731,18096,184,4771,True,False,3,2,0,0,28,2024-10-14 04:46:06
359,12328,770,692954,2024-07-21 02:30:00,4370,24114,9727,6077,False,True,3,4,0,0,28,2024-07-21 10:38:28
360,12328,770,692966,2024-07-21 02:30:00,4485,32905,9726,18966,False,True,0,3,0,0,28,2024-07-24 10:39:50
361,12328,770,692967,2024-07-21 02:45:00,1423,23568,187,9723,True,False,3,2,0,0,28,2024-07-22 10:39:54
362,12328,770,692968,2024-08-24 22:45:00,7996,19751,17362,9726,False,True,2,3,0,0,28,2024-08-28 04:17:07
363,12328,770,692970,2024-08-24 23:30:00,3278,19619,9720,189,False,True,0,5,0,0,28,2024-08-25 04:19:52
364,12328,770,692971,2024-08-24 23:30:00,4418,31320,21300,190,False,False,1,1,0,0,28,2024-08-26 04:18:59
365,12328,770,692972,2024-08-24 23:30:00,7604,17766,193,185,False,True,3,4,0,0,28,2024-08-26 04:18:59
366,12328,770,692973,2024-08-24 23:30:00,8330,20106,20232,18267,True,False,2,0,0,0,28,2024-08-25 04:19:53
367,12328,770,692974,2024-08-24 23:30:00,5146,24428,17606,182,False,False,2,2,0,0,28,2024-08-25 04:19:53
368,12328,770,692976,2024-08-25 00:30:00,8993,28876,18986,20906,False,True,0,2,0,0,28,2024-08-26 04:19:01
369,12328,770,692977,2024-08-25 00:30:00,4791,16640,6077,7318,False,True,0,1,0,0,28,2024-08-26 04:19:01
370,12328,770,692978,2024-08-25 00:30:00,4385,17383,186,12011,True,False,3,0,0,0,28,2024-08-26 04:19:02
371,12328,770,692979,2024-08-25 01:30:00,4062,21015,4771,191,False,True,0,2,0,0,28,2024-08-26 04:19:02
372,12328,770,692980,2024-08-25 02:30:00,4383,22583,9723,21812,False,False,4,4,0,0,28,2024-08-27 04:17:57
373,12328,770,692981,2024-08-25 02:30:00,1423,25174,187,18418,True,False,2,0,0,0,28,2024-08-26 04:19:03
374,12328,770,692975,2024-08-28 23:30:00,4061,18513,10739,183,False,True,0,1,0,0,28,2024-08-30 04:22:50
375,12328,770,692982,2024-08-31 23:30:00,4653,19951,190,10739,False,True,0,2,0,0,28,2024-09-02 04:20:20
376,12328,770,692983,2024-08-31 23:30:00,6971,22853,12011,18986,True,False,3,0,0,0,28,2024-09-02 04:20:21
377,12328,770,692984,2024-08-31 23:30:00,8689,20618,183,17606,True,False,4,2,0,0,28,2024-09-02 04:20:20
378,12328,770,692985,2024-08-31 23:30:00,8674,25513,18267,9720,True,False,4,1,0,0,28,2024-09-04 04:18:52
379,12328,770,692986,2024-08-31 23:30:00,4792,28489,7318,193,False,True,1,3,0,0,28,2024-09-02 04:20:21
380,12328,770,692987,2024-08-31 23:30:00,4418,59900,21300,18418,False,True,0,1,0,0,28,2024-10-14 05:25:28
381,12328,770,692988,2024-09-01 00:30:00,4789,19096,185,184,False,True,2,3,0,0,28,2024-09-01 04:22:10
382,12328,770,692989,2024-09-01 00:30:00,1452,55385,182,20232,False,True,1,4,0,0,28,2024-09-04 04:18:54
383,12328,770,692990,2024-09-01 00:30:00,8673,20738,20906,9727,False,True,0,1,0,0,28,2024-09-01 04:22:09
384,12328,770,692991,2024-09-01 01:30:00,4062,20475,4771,189,True,False,2,0,0,0,28,2024-09-02 04:20:23
385,12328,770,692992,2024-09-01 02:30:00,7605,22176,18966,6077,False,True,0,2,0,0,28,2024-09-02 04:20:24
386,12328,770,692993,2024-09-01 02:30:00,6072,15122,191,17362,False,True,1,2,0,0,28,2024-09-02 04:20:25
387,12328,770,692994,2024-09-01 02:30:00,4383,25218,9723,9726,True,False,1,0,0,0,28,2024-09-12 04:09:26
388,12328,770,692995,2024-09-01 18:45:00,9418,22423,21812,187,True,False,2,1,0,0,28,2024-09-03 04:22:01
389,12328,770,692829,2024-09-07 23:30:00,8689,20523,183,9726,False,True,0,4,0,0,28,2024-09-08 04:21:51
390,12328,770,692997,2024-09-07 23:30:00,4653,17708,190,186,False,False,1,1,0,0,28,2024-09-09 04:19:23
391,12328,770,692998,2024-09-07 23:30:00,3879,30512,189,21812,False,False,2,2,0,0,28,2024-09-08 04:21:52
392,12328,770,692921,2024-09-08 00:30:00,4791,19776,6077,18966,False,False,0,0,0,0,28,2024-10-14 05:32:15
393,12328,770,692999,2024-09-08 00:30:00,2266,16426,182,193,False,True,1,2,0,0,28,2024-09-08 04:21:53
394,12328,770,692996,2024-09-08 02:30:00,4370,23188,9727,185,False,False,0,0,0,0,28,2024-09-09 04:19:24
395,12328,770,693001,2024-09-14 23:30:00,6971,22062,12011,189,True,False,3,0,0,0,28,2024-09-16 04:15:48
396,12328,770,693002,2024-09-14 23:30:00,7485,43330,18418,18986,False,True,0,2,0,0,28,2024-09-16 04:15:46
397,12328,770,693003,2024-09-14 23:30:00,3278,19619,9720,21300,True,False,2,1,0,0,28,2024-09-16 04:15:46
398,12328,770,693004,2024-09-14 23:30:00,4792,25538,7318,20906,True,False,2,1,0,0,28,2024-09-16 04:15:48
399,12328,770,693005,2024-09-14 23:30:00,7604,19215,193,17606,False,False,1,1,0,0,28,2024-09-15 04:17:54
400,12328,770,693006,2024-09-14 23:30:00,8330,20915,20232,10739,True,False,3,1,0,0,28,2024-09-16 04:15:47
401,12328,770,693007,2024-09-14 23:30:00,8674,25513,18267,183,False,False,0,0,0,0,28,2024-09-17 04:15:56
402,12328,770,693008,2024-09-15 00:30:00,4791,15862,6077,4771,True,False,4,1,0,0,28,2024-09-17 04:15:59
